ECON4A,ECON4B,HHINCOME,EDUCATION,AGE7,SU_ID
1,1,6,1,1,40006451
5,3,3,2,6,40006457
1,1,8,5,2,40006459
3,3,6,5,4,40006464
2,2,8,5,4,40006465
2,2,5,2,5,40006493
3,3,3,3,4,40006504
1,1,4,3,2,40006507
5,5,4,2,5,40006521
3,3,6,3,2,40006525
1,1,5,5,2,40006536
2,2,6,7,3,40006540
2,2,3,4,3,40006547
1,1,3,4,5,40006553
5,5,1,5,3,40006560
1,1,6,6,2,40006566
5,5,6,5,5,40006569
3,3,6,3,4,40006571
1,2,5,5,2,40006585
1,1,6,5,4,40006595
3,3,5,3,1,40006605
1,1,3,4,4,40006606
1,2,4,4,6,40006615
1,1,4,3,5,40006632
3,4,1,1,2,40006638
1,1,6,2,2,40006641
5,5,9,3,5,40006659
1,1,2,2,2,40006670
2,3,8,6,4,40006682
2,3,4,5,3,40006732
1,1,3,2,2,40006746
1,1,2,3,3,40006752
2,2,6,5,3,40006762
1,1,7,5,4,40006768
4,4,5,2,6,40006787
5,5,3,5,7,40006815
5,5,5,1,2,40006817
1,1,3,5,5,40006818
2,2,4,3,3,40006822
2,2,7,5,2,40006845
5,5,3,1,5,40006846
1,1,1,2,4,40006847
5,5,6,4,7,40006848
2,2,4,3,2,40006849
3,2,4,6,3,40006850
1,2,4,2,2,40006855
2,2,8,5,4,40006865
1,1,6,6,3,40006878
1,1,4,2,4,40006886
5,5,2,3,4,40006896
1,1,8,5,3,40006901
1,1,9,6,3,40006915
1,1,4,5,4,40006919
3,3,9,3,2,40006932
1,1,9,3,4,40006947
1,1,9,3,5,40006948
1,2,6,5,2,40006952
5,5,2,5,3,40006967
3,3,1,2,4,40006970
5,5,4,3,6,40006977
1,1,9,5,5,40006980
1,1,9,7,3,40007004
1,3,1,2,2,40007010
1,1,4,3,3,40007015
5,5,5,2,6,40007019
1,1,6,6,4,40007025
5,5,8,6,6,40007032
4,4,4,5,2,40007038
5,4,5,3,5,40007042
2,2,3,2,3,40007073
5,5,3,2,7,40007074
5,4,2,3,5,40007081
5,5,9,7,7,40007091
1,1,8,5,5,40007098
1,1,6,5,3,40007108
5,5,9,7,5,40007117
5,3,2,4,4,40007127
1,1,5,5,2,40007134
5,5,2,4,5,40007141
5,4,2,2,3,40007151
1,1,8,6,3,40007156
2,2,3,4,2,40007170
1,1,3,4,2,40007188
3,3,5,3,1,40007191
5,5,3,3,6,40007196
2,2,1,2,5,40007202
2,1,3,3,4,40007205
2,3,3,3,2,40007206
1,1,6,5,3,40007231
5,5,3,3,5,40007236
1,1,5,2,5,40007265
3,3,2,2,4,40007267
5,5,4,2,5,40007285
4,4,3,3,6,40007306
1,1,3,4,2,40007320
5,5,6,6,6,40007322
4,4,9,1,2,40007326
3,4,1,2,2,40007389
1,1,2,2,3,40007414
2,2,6,4,5,40007419
2,2,6,3,5,40007420
2,2,6,5,3,40007428
3,3,6,3,3,40007436
3,2,6,4,6,40007448
4,3,3,6,5,40007465
3,2,3,3,2,40007467
1,1,3,4,2,40007480
1,1,8,3,5,40007481
4,3,3,2,3,40007494
5,5,5,1,6,40007500
2,2,7,4,2,40007520
4,3,1,3,3,40007523
1,1,8,6,3,40007525
2,2,7,4,3,40007528
3,3,5,3,3,40007531
1,3,4,1,1,40007536
1,1,7,3,4,40007549
5,5,2,3,7,40007563
5,5,5,4,7,40007564
5,5,2,4,7,40007576
2,2,4,3,4,40007580
2,2,4,4,2,40007586
2,3,8,7,6,40007598
5,5,8,4,5,40007610
1,1,6,3,3,40007611
1,2,9,5,4,40007618
1,1,8,3,1,40007623
4,2,4,3,2,40007626
1,1,6,4,3,40007628
1,1,4,4,4,40007630
3,2,6,2,2,40007631
3,2,2,3,3,40007632
1,1,7,4,2,40007633
3,3,6,4,1,40007634
5,5,6,3,5,40007635
5,5,3,3,6,40007636
1,1,6,4,1,40007637
1,1,3,5,3,40007638
2,2,7,5,5,40007639
1,1,1,3,2,40007640
1,1,8,6,4,40007642
2,3,6,3,3,40007643
1,1,8,5,5,40007644
1,2,6,3,2,40007645
3,1,3,2,2,40007648
1,1,5,3,4,40007649
2,2,6,1,2,40007650
2,2,6,6,5,40007651
3,2,1,2,3,40007653
5,5,6,4,5,40007655
1,1,9,3,3,40007656
1,1,6,2,5,40007658
5,2,1,3,1,40007659
1,1,7,3,2,40007660
5,5,2,3,5,40007662
3,2,8,5,2,40007664
1,1,8,4,4,40007665
1,2,5,5,3,40007666
5,5,1,2,6,40007667
1,1,7,4,2,40007668
2,2,4,4,5,40007669
3,3,4,5,2,40007670
3,3,8,6,4,40007671
2,2,8,5,3,40007672
1,1,1,2,2,40007674
5,5,7,4,7,40007675
2,2,7,6,4,40007676
2,2,2,3,1,40007677
4,4,1,5,2,40007679
2,2,2,2,2,40007681
2,2,5,5,4,40007683
1,1,6,5,5,40007684
1,1,5,2,2,40007685
2,2,6,5,3,40007687
2,2,4,3,2,40007688
1,2,6,4,5,40007689
5,3,1,4,3,40007690
1,1,6,6,2,40007691
5,5,3,3,7,40007692
3,2,6,5,5,40007694
5,5,6,4,6,40007695
1,1,6,5,2,40007696
1,1,8,6,4,40007697
1,2,6,5,5,40007698
2,2,9,4,5,40007700
4,3,6,3,5,40007702
1,1,6,6,2,40007705
5,5,6,7,6,40007706
1,1,8,3,5,40007707
5,5,5,2,6,40007708
1,1,8,6,5,40007709
3,3,7,5,2,40007711
5,3,3,3,3,40007712
1,1,9,7,3,40007713
5,5,5,6,6,40007715
1,1,4,3,1,40007716
2,2,9,5,3,40007717
1,1,9,5,4,40007718
5,5,2,4,7,40007720
1,1,7,5,4,40007721
5,5,6,3,7,40007723
1,1,7,3,3,40007724
1,1,6,3,3,40007725
5,5,3,3,6,40007726
1,1,8,3,4,40007728
3,3,9,5,3,40007729
1,1,6,4,3,40007730
1,1,3,6,4,40007731
1,1,8,5,4,40007733
5,5,3,3,6,40007734
5,5,4,3,6,40007735
1,1,4,3,3,40007736
1,1,8,3,2,40007737
1,1,6,5,2,40007738
3,2,4,3,1,40007739
5,5,2,4,1,40007741
5,5,9,6,4,40007742
2,2,2,3,1,40007743
5,5,2,1,6,40007744
3,3,4,4,2,40007745
5,4,3,4,3,40007747
1,1,8,6,3,40007748
4,3,1,2,2,40007749
3,3,8,4,5,40007750
1,1,8,3,4,40007751
1,1,9,4,2,40007752
2,2,3,3,5,40007753
1,1,8,5,2,40007755
1,1,6,2,1,40007757
5,3,2,5,2,40007758
2,3,6,7,3,40007759
1,2,7,5,2,40007761
5,5,8,7,4,40007763
4,4,3,3,2,40007764
3,1,6,2,4,40007765
1,1,3,3,3,40007766
5,5,7,3,6,40007767
1,1,6,2,2,40007768
1,1,7,5,2,40007769
2,2,3,3,2,40007771
5,5,5,6,7,40007772
3,3,3,2,1,40007773
4,4,5,3,2,40007774
5,5,4,2,7,40007775
2,2,7,6,3,40007776
1,1,5,2,3,40007777
1,1,8,5,4,40007779
5,5,7,3,3,40007781
5,5,1,1,1,40007782
4,4,5,2,3,40007783
1,1,2,4,2,40007784
3,3,2,2,1,40007787
1,1,3,2,3,40007788
1,1,3,2,2,40007791
1,1,7,7,2,40007794
1,1,6,3,5,40007798
1,1,8,2,3,40007800
5,1,6,5,4,40007801
1,1,3,4,3,40007804
4,4,7,3,3,40007805
3,2,6,4,2,40007806
1,1,6,3,4,40007807
1,3,6,3,2,40007808
1,1,4,3,2,40007809
1,1,9,3,4,40007810
2,2,3,3,2,40007811
1,1,6,3,2,40007812
2,2,2,5,4,40007816
5,5,5,1,6,40007817
5,5,7,3,5,40007818
1,1,3,2,1,40007820
5,3,6,3,2,40007821
1,1,5,3,3,40007822
5,5,1,3,4,40007823
5,4,6,3,2,40007824
1,1,3,3,2,40007825
1,1,7,6,2,40007826
1,1,8,3,5,40007827
5,3,4,2,5,40007829
1,1,1,3,2,40007830
5,5,5,4,7,40007831
2,2,3,3,2,40007832
1,1,5,3,2,40007833
1,1,8,3,5,40007834
3,2,3,2,2,40007835
1,2,8,5,4,40007836
1,1,7,6,5,40007837
1,1,7,4,4,40007838
5,5,4,6,6,40007839
1,1,8,5,5,40007840
5,5,6,3,7,40007841
5,5,5,6,3,40007843
5,5,4,3,5,40007844
1,1,3,6,4,40007845
1,1,5,3,4,40007846
1,1,7,5,2,40007848
1,1,8,7,2,40007849
2,1,6,3,3,40007850
5,5,6,2,3,40007851
5,5,6,3,7,40007853
5,5,1,3,7,40007856
5,5,1,2,2,40007857
5,5,6,5,3,40007858
1,1,8,5,3,40007859
4,4,2,3,2,40007860
2,4,8,3,2,40007861
5,5,4,4,7,40007862
5,5,3,3,6,40007863
1,1,9,6,4,40007864
3,1,7,4,5,40007866
5,5,6,6,6,40007867
5,5,5,5,3,40007869
4,2,3,7,7,40007870
3,3,5,3,2,40007871
2,2,6,5,2,40007873
1,1,3,3,2,40007874
3,3,2,3,5,40007875
1,1,8,5,4,40007877
3,2,4,3,3,40007881
2,1,3,3,2,40007883
5,5,9,4,5,40007884
1,1,6,3,3,40007885
1,1,9,4,5,40007887
1,1,6,4,4,40007889
1,1,6,3,4,40007891
2,2,2,3,2,40007894
1,1,7,7,5,40007897
1,1,8,5,3,40007898
2,2,5,3,2,40007899
1,1,8,5,4,40007900
2,3,3,2,2,40007901
5,5,4,5,6,40007902
3,1,3,7,3,40007903
4,4,6,2,1,40007904
1,1,1,4,4,40007905
1,1,8,4,2,40007907
5,5,2,2,5,40007908
5,5,7,3,7,40007910
4,4,2,3,1,40007911
2,2,6,3,2,40007912
5,5,9,6,5,40007913
2,2,4,3,1,40007914
1,1,6,5,2,40007916
1,1,6,2,5,40007917
3,2,6,2,2,40007920
5,5,2,2,5,40007921
4,4,2,4,6,40007922
5,5,8,6,6,40007924
5,5,8,4,7,40007925
1,2,2,4,2,40007928
1,1,7,4,3,40007930
1,1,5,6,3,40007931
5,2,5,3,5,40007932
5,5,6,5,3,40007934
3,3,9,6,2,40007935
2,2,7,1,4,40007936
1,1,6,2,3,40007937
5,5,4,3,3,40007938
2,2,6,3,6,40007940
1,1,4,3,4,40007941
5,5,5,3,7,40007942
1,1,6,4,2,40007943
5,5,3,3,6,40007946
2,2,9,2,1,40007947
1,1,4,3,3,40007948
4,4,6,4,7,40007949
2,2,9,6,5,40007950
2,2,4,5,2,40007951
3,3,6,6,2,40007952
1,1,6,5,2,40007953
1,1,5,5,4,40007954
5,5,3,2,5,40007956
5,5,2,5,6,40007957
4,1,4,3,1,40007958
4,4,7,3,3,40007959
3,3,4,2,2,40007960
5,5,7,7,6,40007962
1,5,8,3,1,40007963
1,1,8,6,4,40007965
5,5,3,2,2,40007966
5,5,2,3,4,40007968
1,1,7,6,3,40007969
3,1,4,4,6,40007970
5,5,5,3,6,40007971
1,1,3,5,2,40007972
2,2,6,6,2,40007973
1,1,6,1,3,40007974
3,3,1,1,3,40007975
3,3,2,3,5,40007976
3,1,3,3,2,40007979
1,1,4,4,2,40007980
3,2,6,3,3,40007981
5,5,4,5,6,40007982
5,4,2,2,4,40007983
3,1,4,5,2,40007985
5,5,4,4,5,40007986
1,1,5,3,5,40007987
1,1,7,5,3,40007990
4,4,4,3,4,40007992
5,5,8,5,7,40007995
1,1,7,4,4,40007996
5,3,6,5,6,40007997
1,1,6,6,2,40007998
5,5,6,4,7,40007999
1,1,8,5,4,40008000
2,2,5,4,2,40008001
5,5,3,3,7,40008002
3,2,3,2,6,40008003
5,5,8,3,2,40008004
3,3,3,2,5,40008005
1,1,1,7,3,40008006
1,1,4,4,3,40008007
5,5,1,3,4,40008008
1,1,9,4,3,40008009
3,2,2,3,3,40008010
1,1,7,5,2,40008011
3,3,8,5,5,40008013
1,1,4,3,2,40008015
4,4,1,3,3,40008016
5,5,5,3,5,40008017
4,4,8,4,4,40008018
1,1,1,5,2,40008019
1,1,6,6,3,40008021
1,1,8,3,4,40008022
1,1,8,5,2,40008023
1,1,8,5,3,40008024
5,5,4,2,2,40008025
5,5,1,3,3,40008026
1,1,6,2,5,40008027
1,1,4,4,5,40008028
1,1,9,7,2,40008029
2,1,6,5,2,40008030
3,3,3,3,2,40008032
3,3,7,2,6,40008033
1,1,6,2,2,40008034
1,1,2,2,6,40008035
1,1,7,4,4,40008036
4,3,1,3,3,40008037
5,5,2,2,6,40008038
1,1,7,5,3,40008040
5,5,5,2,7,40008042
5,5,1,3,5,40008043
1,1,8,2,4,40008045
5,5,5,2,7,40008046
5,3,4,5,5,40008047
1,1,7,3,5,40008048
1,1,9,5,3,40008050
5,5,1,2,2,40008051
2,2,7,2,1,40008052
3,3,1,3,4,40008054
5,5,6,7,3,40008056
1,1,6,5,3,40008058
5,5,2,2,5,40008059
1,3,2,2,1,40008060
1,1,6,5,3,40008061
1,2,4,2,1,40008062
1,1,6,5,5,40008063
2,2,4,3,4,40008065
4,3,4,2,2,40008066
3,1,5,5,5,40008067
5,5,3,2,3,40008068
2,2,5,2,4,40008069
4,3,5,5,2,40008070
2,2,4,3,2,40008071
3,3,5,4,2,40008072
2,2,7,3,4,40008073
1,1,4,5,2,40008074
2,2,6,4,4,40008076
5,5,9,6,5,40008077
3,3,2,4,4,40008078
5,5,3,1,4,40008080
1,1,5,5,5,40008081
5,5,1,1,2,40008082
4,4,4,3,2,40008083
5,5,3,2,6,40008084
1,1,7,4,5,40008086
5,5,7,2,5,40008087
1,1,8,3,5,40008088
2,2,7,5,5,40008089
2,2,7,5,3,40008090
1,1,8,6,6,40008091
1,1,6,5,2,40008093
2,2,8,4,4,40008094
1,2,6,5,2,40008096
1,1,3,6,2,40008097
3,3,1,3,4,40008098
1,1,6,3,5,40008099
3,1,5,4,2,40008101
4,4,6,2,3,40008102
1,1,6,2,6,40008103
1,1,6,1,2,40008104
1,1,7,3,6,40008106
1,1,7,5,2,40008107
5,5,4,3,6,40008108
5,5,2,3,6,40008109
5,5,6,2,5,40008110
5,3,1,2,2,40008112
5,2,1,2,2,40008113
2,2,6,4,4,40008114
1,1,7,2,5,40008115
5,5,4,2,7,40008116
2,2,7,3,3,40008117
1,1,8,7,4,40008118
5,5,6,3,7,40008119
5,5,1,2,3,40008121
3,3,6,2,1,40008122
5,5,5,5,4,40008123
1,1,7,3,4,40008124
1,1,8,5,2,40008125
1,1,8,7,6,40008127
5,5,6,4,4,40008129
1,1,6,5,3,40008130
5,5,1,2,2,40008131
2,2,3,4,5,40008132
1,1,8,5,4,40008133
1,1,8,6,2,40008134
5,5,6,2,7,40008135
3,3,3,1,1,40008136
4,3,4,5,2,40008139
1,1,9,7,2,40008140
1,1,6,3,1,40008143
1,1,7,5,5,40008144
5,1,7,3,5,40008146
1,1,6,5,2,40008147
1,1,4,5,2,40008148
2,1,3,5,5,40008149
5,5,1,4,2,40008150
1,1,8,6,5,40008153
5,3,8,3,1,40008154
3,3,7,2,2,40008155
2,2,5,4,1,40008156
1,2,7,5,2,40008157
4,4,2,3,5,40008158
3,3,3,3,2,40008159
5,5,5,3,7,40008162
5,5,4,2,6,40008166
1,1,8,3,4,40008167
1,1,3,4,6,40008170
2,2,9,4,3,40008171
1,1,4,3,2,40008172
5,5,5,2,6,40008175
5,3,6,7,7,40008176
1,1,6,2,4,40008177
1,1,5,3,7,40008178
1,1,7,4,3,40008179
5,5,2,2,6,40008181
1,1,8,6,2,40008182
4,3,5,5,6,40008185
2,2,8,6,3,40008186
5,5,8,2,6,40008188
1,1,2,5,2,40008189
1,1,6,5,3,40008191
1,1,6,5,4,40008192
1,1,6,3,2,40008193
3,2,3,2,4,40008194
1,1,8,7,2,40008195
5,5,5,3,6,40008196
2,2,8,3,4,40008197
1,1,7,6,2,40008198
2,2,4,6,3,40008199
5,5,2,5,3,40008200
5,3,6,3,2,40008201
5,5,9,3,5,40008202
1,1,4,4,4,40008204
1,1,7,2,3,40008205
1,1,8,3,1,40008206
1,1,8,7,4,40008208
2,2,7,5,2,40008209
3,3,5,3,2,40008210
1,1,8,3,6,40008211
1,1,5,6,3,40008212
1,1,6,2,2,40008213
1,1,7,4,2,40008215
2,3,5,2,4,40008216
1,1,5,5,3,40008217
2,2,4,3,5,40008218
1,2,6,5,3,40008219
1,1,9,4,5,40008220
2,2,3,3,4,40008221
1,1,6,5,4,40008222
2,1,6,1,1,40008223
5,4,3,5,5,40008226
1,1,3,2,2,40008229
1,1,7,4,2,40008230
1,1,9,7,5,40008232
5,5,6,3,6,40008233
4,4,6,4,6,40008235
5,5,8,6,6,40008236
5,3,8,3,5,40008237
1,1,6,3,3,40008238
2,2,5,2,2,40008239
3,3,5,3,1,40008240
5,4,7,5,4,40008241
3,3,2,2,2,40008242
1,1,6,4,5,40008244
5,5,8,4,5,40008246
3,3,5,3,3,40008247
2,2,6,5,2,40008249
3,3,6,3,5,40008251
3,2,1,2,2,40008253
5,5,1,2,2,40008256
2,2,4,3,6,40008258
2,1,7,2,5,40008260
2,2,3,3,6,40008262
1,1,7,5,3,40008264
1,1,4,3,3,40008265
3,2,1,5,3,40008266
1,2,7,3,5,40008267
1,1,1,2,5,40008268
2,2,2,3,4,40008269
1,1,5,3,2,40008270
5,5,3,5,5,40008274
3,3,6,6,5,40008275
2,2,6,3,2,40008276
4,4,1,2,2,40008277
3,2,1,3,5,40008278
5,5,4,5,7,40008281
5,5,7,5,6,40008282
5,5,6,3,7,40008283
5,5,6,2,7,40008286
5,5,4,4,6,40008287
3,3,7,3,4,40008289
4,4,6,3,6,40008290
3,3,7,4,3,40008291
2,2,5,3,2,40008292
5,4,3,2,2,40008293
1,1,7,5,3,40008294
1,1,8,4,5,40008295
1,2,9,7,3,40008296
1,1,2,4,3,40008297
4,4,6,3,2,40008300
4,3,4,2,2,40008301
3,3,2,3,4,40008302
1,1,3,1,3,40008303
5,5,7,2,7,40008304
5,5,6,3,6,40008309
1,1,8,7,2,40008310
1,2,4,2,2,40008311
1,1,8,5,3,40008313
2,2,1,3,1,40008314
2,2,6,2,1,40008315
5,5,2,5,6,40008317
1,1,5,2,5,40008318
3,2,6,3,1,40008322
1,1,3,3,7,40008323
1,1,9,5,4,40008324
1,1,6,6,5,40008325
3,3,2,2,2,40008326
2,2,5,2,6,40008328
1,2,9,5,4,40008329
3,4,4,2,2,40008331
1,1,7,5,2,40008334
1,1,6,3,2,40008335
3,3,5,5,2,40008336
2,2,5,3,2,40008337
5,5,9,7,4,40008338
1,1,6,5,2,40008340
5,5,7,2,6,40008341
1,1,9,6,3,40008342
1,1,7,5,5,40008344
4,4,3,4,3,40008345
1,1,4,2,2,40008346
1,1,7,6,4,40008347
5,3,8,1,2,40008349
1,1,3,7,3,40008350
3,3,6,2,3,40008351
5,4,6,2,4,40008352
1,1,6,4,3,40008353
5,5,7,6,7,40008354
5,5,2,3,3,40008355
1,1,8,5,4,40008356
3,2,9,2,1,40008357
1,1,4,2,4,40008358
3,3,6,3,1,40008359
2,2,6,5,2,40008361
2,2,8,6,2,40008363
1,1,8,4,5,40008364
4,3,3,2,2,40008365
2,2,3,3,2,40008366
4,4,3,2,1,40008367
3,3,6,3,5,40008369
1,1,7,3,3,40008370
4,3,3,5,2,40008373
5,5,5,2,6,40008374
1,1,6,6,6,40008376
1,1,9,5,3,40008377
5,5,7,6,7,40008380
4,4,7,4,4,40008381
1,1,6,4,2,40008382
5,5,2,3,6,40008385
1,1,5,3,3,40008387
1,1,8,2,2,40008388
1,1,3,1,2,40008392
5,3,7,2,1,40008393
1,1,4,3,5,40008395
2,2,9,5,2,40008396
2,2,4,2,1,40008397
2,2,2,2,5,40008398
2,2,6,2,4,40008399
1,2,8,1,6,40008400
4,4,2,3,2,40008401
1,1,6,5,2,40008403
5,5,5,3,7,40008405
1,1,3,5,5,40008406
5,5,3,3,7,40008407
1,1,2,3,2,40008408
1,1,6,2,4,40008410
5,5,6,5,6,40008411
5,5,6,2,7,40008412
2,2,4,3,6,40008414
5,5,6,2,6,40008415
1,1,4,4,6,40008416
5,5,6,4,6,40008417
1,1,4,2,5,40008418
2,2,4,5,6,40008419
5,5,3,5,1,40008420
3,3,5,3,2,40008421
1,1,5,2,5,40008424
1,2,6,5,2,40008425
2,2,7,5,5,40008426
1,1,4,3,3,40008427
1,1,6,5,5,40008428
1,1,6,3,5,40008429
1,1,7,3,4,40008431
1,1,9,7,4,40008432
1,1,3,2,2,40008433
1,1,8,6,5,40008436
2,2,8,6,5,40008438
5,1,3,5,2,40008439
1,1,7,3,5,40008440
1,1,6,5,2,40008441
5,5,8,3,5,40008442
5,5,1,4,4,40008443
5,5,3,4,7,40008444
3,3,4,4,2,40008445
1,1,7,2,6,40008446
1,1,5,3,5,40008447
5,5,8,3,5,40008449
1,1,4,6,6,40008450
2,1,3,2,2,40008453
2,2,6,3,5,40008454
1,1,8,3,3,40008455
5,5,8,5,5,40008456
4,4,3,3,3,40008457
1,1,3,5,2,40008458
1,1,5,3,6,40008459
2,2,1,2,4,40008464
3,2,5,6,2,40008465
2,2,7,6,2,40008466
2,2,9,5,3,40008468
5,5,9,3,6,40008470
5,5,2,4,6,40008471
1,1,6,5,3,40008472
1,1,9,6,5,40008473
3,2,6,4,4,40008474
5,3,6,3,2,40008475
1,1,6,2,4,40008476
2,2,3,3,2,40008477
5,5,7,3,6,40008478
1,1,4,3,6,40008479
5,5,6,4,5,40008480
5,5,3,1,2,40008481
1,1,6,4,3,40008483
4,4,6,3,6,40008484
1,1,6,7,5,40008485
3,3,2,2,5,40008486
4,4,2,2,3,40008488
1,1,8,3,3,40008490
1,1,7,2,5,40008491
5,5,4,5,6,40008492
3,2,6,3,1,40008494
4,4,7,4,3,40008495
2,2,5,2,4,40008497
3,3,2,5,3,40008498
1,1,4,3,6,40008499
1,1,3,2,2,40008501
1,1,5,2,3,40008502
1,1,6,3,2,40008503
5,5,5,3,6,40008504
3,3,3,4,5,40008505
1,1,5,2,3,40008507
1,1,6,4,2,40008509
1,1,9,5,4,40008510
5,5,6,3,5,40008511
5,5,1,4,6,40008512
5,5,5,5,7,40008513
2,2,6,3,2,40008515
1,1,9,7,6,40008516
1,1,8,5,2,40008520
1,1,8,5,5,40008521
1,1,7,4,3,40008522
5,5,7,3,6,40008523
3,3,4,1,2,40008524
1,1,8,3,5,40008526
4,2,1,3,4,40008527
2,2,6,5,4,40008528
2,1,7,2,3,40008529
1,1,9,6,2,40008530
1,1,1,5,4,40008532
2,2,6,2,2,40008533
4,4,6,4,2,40008534
1,1,6,4,6,40008536
1,1,8,2,5,40008537
3,3,9,6,3,40008539
5,5,8,5,6,40008540
5,4,4,3,2,40008541
2,2,7,3,2,40008545
1,2,3,3,1,40008547
3,1,5,2,3,40008549
4,4,3,3,2,40008551
5,5,6,1,7,40008552
1,1,1,1,5,40008553
1,1,5,2,3,40008554
3,2,6,3,2,40008555
4,4,4,4,2,40008556
3,3,8,6,2,40008557
1,2,7,4,7,40008558
1,1,4,2,2,40008559
4,4,8,5,2,40008560
1,1,8,4,5,40008561
3,3,4,3,5,40008562
4,4,6,3,6,40008563
5,5,6,5,6,40008567
4,4,1,2,3,40008568
3,3,2,3,2,40008569
4,1,3,4,2,40008570
5,5,4,3,6,40008571
2,3,4,4,4,40008572
5,5,9,3,6,40008573
2,2,8,6,5,40008574
1,1,4,4,2,40008578
5,5,6,2,2,40008579
5,5,6,5,5,40008582
1,1,6,3,4,40008584
1,1,6,3,3,40008585
3,3,6,5,3,40008588
1,2,5,5,4,40008589
4,3,2,4,5,40008590
3,3,5,5,2,40008591
4,4,6,5,2,40008592
5,5,8,5,4,40008593
2,1,8,3,5,40008594
1,1,4,4,2,40008595
5,5,3,6,5,40008596
5,5,6,4,4,40008597
2,2,6,2,6,40008598
4,4,4,2,5,40008599
4,3,4,2,5,40008600
1,1,7,6,3,40008602
4,3,8,6,4,40008603
4,4,4,2,4,40008604
4,3,2,6,3,40008606
5,5,4,4,5,40008607
4,3,7,2,4,40008608
1,2,6,3,5,40008609
2,2,3,1,3,40008610
1,1,5,4,5,40008612
1,1,5,4,4,40008613
1,1,6,2,2,40008614
2,2,9,5,3,40008616
1,1,8,4,5,40008617
3,1,5,3,3,40008618
1,1,4,3,5,40008620
1,1,6,3,3,40008621
1,1,2,4,5,40008623
2,2,5,5,1,40008624
1,1,5,4,2,40008625
5,4,5,3,4,40008626
5,5,9,5,6,40008627
1,1,7,5,5,40008628
5,5,7,5,5,40008629
4,4,4,1,5,40008630
4,3,3,2,2,40008631
1,1,2,5,2,40008632
5,5,3,2,6,40008633
1,1,8,5,3,40008637
1,1,4,2,1,40008638
2,2,4,2,3,40008640
1,1,8,3,4,40008641
1,1,5,3,3,40008642
5,5,7,5,3,40008643
5,5,2,1,5,40008645
5,5,4,3,6,40008649
5,5,6,7,7,40008650
1,1,9,5,5,40008651
5,5,6,3,7,40008652
4,4,1,3,3,40008654
1,1,7,6,3,40008655
5,5,6,3,6,40008656
1,1,8,3,5,40008658
2,2,6,3,5,40008659
3,3,7,5,4,40008660
5,5,7,5,3,40008662
4,3,8,4,2,40008663
1,1,7,4,2,40008664
5,5,2,3,4,40008666
1,1,5,3,3,40008667
5,5,4,2,7,40008668
1,1,7,4,2,40008671
5,5,4,4,6,40008672
4,3,3,5,4,40008673
2,3,8,7,3,40008674
1,1,4,3,3,40008675
2,1,5,2,5,40008676
1,1,3,4,4,40008677
2,2,8,7,2,40008678
1,1,6,5,5,40008679
5,5,7,6,3,40008680
2,2,6,3,3,40008682
2,1,8,2,2,40008685
1,1,5,2,3,40008686
5,5,8,7,7,40008688
2,2,3,4,2,40008689
5,5,7,3,4,40008690
5,4,8,4,5,40008692
3,3,7,3,6,40008693
2,2,2,3,1,40008694
5,5,2,3,5,40008695
5,5,9,3,6,40008696
5,5,4,4,5,40008697
2,2,4,2,4,40008698
2,2,6,1,4,40008753
5,5,5,3,6,40008760
1,1,9,3,2,40008826
2,2,9,5,3,40008831
5,5,5,2,6,40008842
2,2,4,2,2,40008867
4,3,3,3,6,40008880
1,1,7,3,5,40008882
2,2,3,3,3,40008888
1,1,7,2,3,40008905
5,5,3,2,2,40008908
1,1,6,4,2,40008927
1,1,8,4,5,40008931
1,1,5,4,5,40008962
1,1,7,5,2,40008968
5,5,2,1,5,40008980
1,1,3,3,5,40008994
2,2,6,5,2,40009019
5,5,6,2,6,40009029
5,3,9,7,3,40009033
4,3,2,4,5,40009035
3,2,8,1,3,40009044
5,5,6,3,6,40009048
5,5,7,5,6,40009050
1,1,6,6,4,40009058
2,2,4,4,2,40009059
4,4,3,3,2,40009070
1,1,5,3,3,40009105
5,5,2,3,6,40009110
2,2,1,6,3,40009111
3,3,6,5,2,40009122
1,3,2,3,5,40009144
1,1,5,3,3,40009145
1,1,3,5,3,40009149
5,5,5,3,6,40009159
1,1,6,4,5,40009170
1,1,9,6,4,40009174
2,1,3,3,3,40009182
1,1,9,4,5,40009186
1,1,4,2,2,40009188
5,3,5,6,4,40009211
5,5,2,3,6,40009230
3,2,4,4,3,40009246
2,2,4,5,4,40009248
5,5,2,4,3,40009268
5,5,8,6,5,40009279
1,1,3,3,3,40009299
5,2,8,1,1,40009306
1,1,5,3,5,40009325
5,5,2,3,4,40009327
2,1,4,1,4,40009328
1,1,7,6,4,40009332
4,2,6,5,2,40009351
2,2,8,5,4,40009357
1,1,5,3,2,40009359
2,2,8,3,5,40009369
1,1,9,6,4,40009377
5,5,8,3,5,40009383
5,5,2,3,2,40009417
3,1,8,1,4,40009427
5,5,8,4,7,40009441
1,1,8,4,5,40009453
5,2,8,1,1,40009484
3,2,8,2,5,40009487
1,1,7,1,1,40009493
4,3,2,2,3,40009499
5,5,2,2,5,40009507
1,1,5,3,5,40009508
4,4,7,2,5,40009511
5,5,2,2,7,40009519
1,1,9,6,7,40009523
2,3,7,2,4,40009556
4,3,6,6,3,40009559
1,1,6,3,2,40009576
1,1,4,3,5,40009587
4,4,6,2,5,40009611
